pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AHam	CBat	dDocent_Contig_15381	1	1000	-0.014721189591078	1
AHam	CBat	dDocent_Contig_15385	1	1000	-0.011964332275839	2
AHam	CBat	dDocent_Contig_15419	1	1000	0.00588712061622	3
AHam	CBat	dDocent_Contig_15428	1	1000	0.0061317633076509	2
AHam	CBat	dDocent_Contig_15431	1	1000	-0.0053550961811252	4
AHam	CBat	dDocent_Contig_15442	1	1000	-0.0049683393696216	1
AHam	CBat	dDocent_Contig_15453	1	1000	-0.0123557186768328	1
AHam	CBat	dDocent_Contig_15460	1	1000	0.0123084892984604	9
AHam	CBat	dDocent_Contig_15467	1	1000	0.0294851456340056	3
AHam	CBat	dDocent_Contig_15469	1	1000	0.0247043910312586	1
AHam	CBat	dDocent_Contig_15472	1	1000	0.0608324384209226	7
AHam	CBat	dDocent_Contig_15479	1	1000	-0.0116100594277617	3
AHam	CBat	dDocent_Contig_15495	1	1000	-0.0168594053204168	3
AHam	CBat	dDocent_Contig_15496	1	1000	-0.005353618806098	3
AHam	CBat	dDocent_Contig_15503	1	1000	0.0188623214314724	3
AHam	CBat	dDocent_Contig_15510	1	1000	0.0228063927928089	4
AHam	CBat	dDocent_Contig_15514	1	1000	-0.00851342197932	3
AHam	CBat	dDocent_Contig_15519	1	1000	-0.0016356584896348	3
AHam	CBat	dDocent_Contig_15520	1	1000	-0.0007111641374465	10
AHam	CBat	dDocent_Contig_15521	1	1000	0.0080064048262619	6
AHam	CBat	dDocent_Contig_15523	1	1000	0.0037555974543959	7
AHam	CBat	dDocent_Contig_15528	1	1000	-0.0177401602360126	3
AHam	CBat	dDocent_Contig_15530	1	1000	-0.0184630632602935	2
AHam	CBat	dDocent_Contig_15545	1	1000	0.0098631833777879	2
AHam	CBat	dDocent_Contig_15563	1	1000	-0.0060262532557711	7
AHam	CBat	dDocent_Contig_15566	1	1000	0.0078000509521591	4
AHam	CBat	dDocent_Contig_15570	1	1000	0.0065375014857958	3
AHam	CBat	dDocent_Contig_15578	1	1000	0.051849363300607	6
AHam	CBat	dDocent_Contig_15614	1	1000	-0.0012643766293839	2
AHam	CBat	dDocent_Contig_15632	1	1000	0.0265025604168539	1
AHam	CBat	dDocent_Contig_15637	1	1000	-0.0136996376435943	5
AHam	CBat	dDocent_Contig_15638	1	1000	0.0261860280664208	6
AHam	CBat	dDocent_Contig_15641	1	1000	-0.0047410645213048	6
AHam	CBat	dDocent_Contig_15642	1	1000	-0.0116100594277617	4
AHam	CBat	dDocent_Contig_15645	1	1000	0.0339922215888888	1
AHam	CBat	dDocent_Contig_15653	1	1000	-0.009443742349964	4
AHam	CBat	dDocent_Contig_15669	1	1000	0.0628511599310919	1
AHam	CBat	dDocent_Contig_15670	1	1000	0.0098180443568308	1
AHam	CBat	dDocent_Contig_15678	1	1000	0.000360228271391	2
AHam	CBat	dDocent_Contig_15688	1	1000	-0.0146164674716537	2
AHam	CBat	dDocent_Contig_15703	1	1000	-0.0117816701486792	5
AHam	CBat	dDocent_Contig_15728	1	1000	0.0188993370500895	4
AHam	CBat	dDocent_Contig_15732	1	1000	-0.0036810592366968	1
AHam	CBat	dDocent_Contig_15742	1	1000	0.0004043671653862	1
AHam	CBat	dDocent_Contig_15752	1	1000	-0.0028495725641154	1
AHam	CBat	dDocent_Contig_15760	1	1000	0.0072450824979347	1
AHam	CBat	dDocent_Contig_15794	1	1000	-0.0142463451143636	2
AHam	CBat	dDocent_Contig_15795	1	1000	-0.0108394782393286	10
AHam	CBat	dDocent_Contig_15805	1	1000	0.0053469651565896	1
AHam	CBat	dDocent_Contig_15817	1	1000	-0.0124845799451171	1
AHam	CBat	dDocent_Contig_15845	1	1000	-0.0204996610120067	1
AHam	CBat	dDocent_Contig_15849	1	1000	-0.0031820860341779	2
AHam	CBat	dDocent_Contig_15854	1	1000	0.0337672045592565	5
AHam	CBat	dDocent_Contig_15863	1	1000	-0.0070754417902665	6
AHam	CBat	dDocent_Contig_15890	1	1000	0.0222427368841861	7
AHam	CBat	dDocent_Contig_15908	1	1000	-0.0127085097246127	2
AHam	CBat	dDocent_Contig_15932	1	1000	0.0498514268121213	1
AHam	CBat	dDocent_Contig_15949	1	1000	-0.0106912693487116	1
AHam	CBat	dDocent_Contig_15952	1	1000	-0.0204797233816907	2
AHam	CBat	dDocent_Contig_15954	1	1000	-0.0226969292389853	1
AHam	CBat	dDocent_Contig_15965	1	1000	-0.0030639083987784	3
AHam	CBat	dDocent_Contig_15986	1	1000	-0.0206242190166319	3
AHam	CBat	dDocent_Contig_15994	1	1000	-0.0156144805042058	1
AHam	CBat	dDocent_Contig_15996	1	1000	-0.0101927917869499	5
AHam	CBat	dDocent_Contig_16008	1	1000	0.0409163714022229	1
AHam	CBat	dDocent_Contig_16036	1	1000	0.0158893271550358	5
AHam	CBat	dDocent_Contig_16038	1	1000	0.0150696985801365	2
AHam	CBat	dDocent_Contig_16059	1	1000	-0.0161327007938123	4
AHam	CBat	dDocent_Contig_16076	1	1000	-0.0159847008655699	3
AHam	CBat	dDocent_Contig_16097	1	1000	-0.0116100594277617	1
AHam	CBat	dDocent_Contig_16113	1	1000	0.0720256451874695	1
AHam	CBat	dDocent_Contig_16141	1	1000	0.0065375014857957	1
AHam	CBat	dDocent_Contig_16144	1	1000	0.0228687511879872	1
AHam	CBat	dDocent_Contig_16167	1	1000	-0.0095629695175238	4
AHam	CBat	dDocent_Contig_16171	1	1000	-0.0202057569272179	1
AHam	CBat	dDocent_Contig_16180	1	1000	-0.0057740258350751	4
AHam	CBat	dDocent_Contig_16183	1	1000	-0.0078650996246437	1
AHam	CBat	dDocent_Contig_16189	1	1000	-0.0107705004341765	5
AHam	CBat	dDocent_Contig_16192	1	1000	0.0338692426531754	1
AHam	CBat	dDocent_Contig_16194	1	1000	-0.0100364156218746	4
AHam	CBat	dDocent_Contig_16196	1	1000	-0.0158237845185658	6
AHam	CBat	dDocent_Contig_16202	1	1000	-0.0179600522733926	3
AHam	CBat	dDocent_Contig_16204	1	1000	-0.0122467771226385	2
AHam	CBat	dDocent_Contig_16210	1	1000	-0.0200013408318294	1
AHam	CBat	dDocent_Contig_16228	1	1000	-0.0163569638841159	3
AHam	CBat	dDocent_Contig_16241	1	1000	-0.0135942706452338	1
AHam	CBat	dDocent_Contig_16250	1	1000	0.0231070269568546	2
AHam	CBat	dDocent_Contig_16255	1	1000	-0.0173335458731467	1
AHam	CBat	dDocent_Contig_16264	1	1000	0.0487966951870883	3
AHam	CBat	dDocent_Contig_16281	1	1000	0.0205662279136288	5
AHam	CBat	dDocent_Contig_16295	1	1000	-0.0121274632471871	4
AHam	CBat	dDocent_Contig_16297	1	1000	-0.007000812517918	4
AHam	CBat	dDocent_Contig_16303	1	1000	-0.0143243091953108	1
AHam	CBat	dDocent_Contig_16308	1	1000	-0.0171808115527986	2
AHam	CBat	dDocent_Contig_16329	1	1000	-0.0027568072441819	3
AHam	CBat	dDocent_Contig_16357	1	1000	0.0089090215971678	10
AHam	CBat	dDocent_Contig_16362	1	1000	-0.0024996210479676	3
AHam	CBat	dDocent_Contig_16377	1	1000	0.0291892391319137	1
AHam	CBat	dDocent_Contig_16380	1	1000	0.0046363968651381	1
AHam	CBat	dDocent_Contig_16395	1	1000	0.0247043910312586	1
AHam	CBat	dDocent_Contig_16421	1	1000	0.0006497413548859	3
AHam	CBat	dDocent_Contig_16425	1	1000	-0.008627232880584	1
AHam	CBat	dDocent_Contig_16427	1	1000	0.0945071918138815	1
AHam	CBat	dDocent_Contig_16430	1	1000	-0.0134348636853804	1
AHam	CBat	dDocent_Contig_16431	1	1000	-0.0164275181168989	1
AHam	CBat	dDocent_Contig_16436	1	1000	0.0025089262824176	3
AHam	CBat	dDocent_Contig_16448	1	1000	-0.0170875318643958	3
AHam	CBat	dDocent_Contig_16457	1	1000	0.0119907787092254	3
AHam	CBat	dDocent_Contig_16467	1	1000	0.0273985453216257	1
AHam	CBat	dDocent_Contig_16469	1	1000	-0.0137065463445063	1
AHam	CBat	dDocent_Contig_16470	1	1000	-0.0206706709976674	1
AHam	CBat	dDocent_Contig_16493	1	1000	0.0193155840962438	5
AHam	CBat	dDocent_Contig_16501	1	1000	-0.0133182227814885	1
AHam	CBat	dDocent_Contig_16508	1	1000	-0.0239699818393388	2
AHam	CBat	dDocent_Contig_16509	1	1000	0.0170488841380992	2
AHam	CBat	dDocent_Contig_16516	1	1000	-0.0058740181312411	3
AHam	CBat	dDocent_Contig_16533	1	1000	-0.0095192330469328	1
AHam	CBat	dDocent_Contig_16541	1	1000	-0.0207131530824123	1
AHam	CBat	dDocent_Contig_16562	1	1000	0.0121082921912181	4
AHam	CBat	dDocent_Contig_16570	1	1000	0.1369559401358765	3
AHam	CBat	dDocent_Contig_16579	1	1000	-0.0116100594277617	1
AHam	CBat	dDocent_Contig_16581	1	1000	-0.0106912693487116	1
AHam	CBat	dDocent_Contig_16587	1	1000	-0.0091301237657735	1
AHam	CBat	dDocent_Contig_16650	1	1000	-0.0101752202961542	2
AHam	CBat	dDocent_Contig_16661	1	1000	0.0377224488794126	5
AHam	CBat	dDocent_Contig_16668	1	1000	0.0058595026248995	3
AHam	CBat	dDocent_Contig_16681	1	1000	0.0092405587183087	3
AHam	CBat	dDocent_Contig_16683	1	1000	-0.0025026990238258	5
AHam	CBat	dDocent_Contig_16685	1	1000	0.0235796683942752	3
AHam	CBat	dDocent_Contig_16697	1	1000	0.0166264510096754	6
AHam	CBat	dDocent_Contig_16708	1	1000	-0.0218875711672938	1
AHam	CBat	dDocent_Contig_16714	1	1000	0.0053005096021173	4
AHam	CBat	dDocent_Contig_16715	1	1000	0.0217791941892091	3
AHam	CBat	dDocent_Contig_16718	1	1000	-0.0053835519510349	2
AHam	CBat	dDocent_Contig_16729	1	1000	-0.0114531099418385	8
AHam	CBat	dDocent_Contig_16732	1	1000	0.0030937717825875	3
AHam	CBat	dDocent_Contig_16735	1	1000	0.0414742796778031	2
AHam	CBat	dDocent_Contig_16736	1	1000	-0.0087337369239071	7
AHam	CBat	dDocent_Contig_16741	1	1000	-0.0074581850585537	5
AHam	CBat	dDocent_Contig_16742	1	1000	0.067163067758749	4
AHam	CBat	dDocent_Contig_16747	1	1000	-0.0275089263659024	1
AHam	CBat	dDocent_Contig_16752	1	1000	0.1291943171927777	2
AHam	CBat	dDocent_Contig_16760	1	1000	-0.006760231719533	4
AHam	CBat	dDocent_Contig_16767	1	1000	0.0498889834842184	1
AHam	CBat	dDocent_Contig_16780	1	1000	0.0063473209889898	2
AHam	CBat	dDocent_Contig_16786	1	1000	0.0192307692307692	1
AHam	CBat	dDocent_Contig_16796	1	1000	0.0052487922574673	3
AHam	CBat	dDocent_Contig_16799	1	1000	-0.0168421176691981	3
AHam	CBat	dDocent_Contig_16817	1	1000	-0.0122467771226385	1
AHam	CBat	dDocent_Contig_16829	1	1000	-0.0226933923458821	6
AHam	CBat	dDocent_Contig_16836	1	1000	-0.0067025340418079	3
AHam	CBat	dDocent_Contig_16837	1	1000	-0.0204496065099272	2
AHam	CBat	dDocent_Contig_16847	1	1000	-0.0124845799451171	1
AHam	CBat	dDocent_Contig_16867	1	1000	0.0270311935795623	3
AHam	CBat	dDocent_Contig_16885	1	1000	-0.0037952889663961	1
AHam	CBat	dDocent_Contig_16894	1	1000	-0.0045498196125251	7
AHam	CBat	dDocent_Contig_16903	1	1000	-0.0042804380700147	2
AHam	CBat	dDocent_Contig_16914	1	1000	-0.0118026188581768	1
AHam	CBat	dDocent_Contig_16922	1	1000	-0.0044395698578529	4
AHam	CBat	dDocent_Contig_16963	1	1000	-0.0202645062773907	3
AHam	CBat	dDocent_Contig_16965	1	1000	-0.0045622555486009	2
AHam	CBat	dDocent_Contig_16972	1	1000	-0.0189684548775602	1
AHam	CBat	dDocent_Contig_16981	1	1000	0.0443249263125206	1
AHam	CBat	dDocent_Contig_17004	1	1000	0.0239607631586923	10
AHam	CBat	dDocent_Contig_17005	1	1000	-0.0124260508864333	2
AHam	CBat	dDocent_Contig_17022	1	1000	-0.0192375273298735	2
AHam	CBat	dDocent_Contig_17027	1	1000	-0.0013159988818213	2
AHam	CBat	dDocent_Contig_17085	1	1000	0.0135072605985031	7
AHam	CBat	dDocent_Contig_17087	1	1000	0.0389340977729881	4
AHam	CBat	dDocent_Contig_17092	1	1000	0.0429396898573087	3
AHam	CBat	dDocent_Contig_17121	1	1000	-0.0129583929817984	3
AHam	CBat	dDocent_Contig_17142	1	1000	0.0008733014287211	2
AHam	CBat	dDocent_Contig_17146	1	1000	0.0247043910312586	1
AHam	CBat	dDocent_Contig_17148	1	1000	-0.0027286656554779	1
AHam	CBat	dDocent_Contig_17165	1	1000	-0.0415704387990762	1
AHam	CBat	dDocent_Contig_17189	1	1000	-0.0200254444022686	7
AHam	CBat	dDocent_Contig_17213	1	1000	-0.0193135144222568	3
AHam	CBat	dDocent_Contig_17218	1	1000	0.0006741184697178	4
AHam	CBat	dDocent_Contig_17226	1	1000	0.0090139303713465	3
AHam	CBat	dDocent_Contig_17230	1	1000	-0.0170353008723091	4
AHam	CBat	dDocent_Contig_17239	1	1000	-0.0038160667081432	2
AHam	CBat	dDocent_Contig_17248	1	1000	0.0002103946214118	1
AHam	CBat	dDocent_Contig_17254	1	1000	-0.0195133817601821	2
AHam	CBat	dDocent_Contig_17266	1	1000	0.0546252498260683	4
AHam	CBat	dDocent_Contig_17319	1	1000	-0.0107782204726772	3
AHam	CBat	dDocent_Contig_17320	1	1000	0.0083024211880572	2
AHam	CBat	dDocent_Contig_17321	1	1000	-0.0095546443177343	2
AHam	CBat	dDocent_Contig_17323	1	1000	-0.0221234470521704	2
AHam	CBat	dDocent_Contig_17326	1	1000	-0.001354851684343	2
AHam	CBat	dDocent_Contig_17349	1	1000	-0.0038865137971239	2
AHam	CBat	dDocent_Contig_17375	1	1000	-0.0114831109008871	1
AHam	CBat	dDocent_Contig_17383	1	1000	-0.0111711697601084	2
AHam	CBat	dDocent_Contig_17394	1	1000	-0.0022441137061291	3
AHam	CBat	dDocent_Contig_17413	1	1000	-0.0144374537438121	1
AHam	CBat	dDocent_Contig_17414	1	1000	0.0382258306764694	2
AHam	CBat	dDocent_Contig_17431	1	1000	-0.0119236746012516	2
AHam	CBat	dDocent_Contig_17453	1	1000	-0.0114831109008871	1
AHam	CBat	dDocent_Contig_17458	1	1000	-0.0111988548539398	1
AHam	CBat	dDocent_Contig_17463	1	1000	0.0005593375677761	7
AHam	CBat	dDocent_Contig_17471	1	1000	0.0487961816309712	3
AHam	CBat	dDocent_Contig_17487	1	1000	0.0026237032096311	5
AHam	CBat	dDocent_Contig_17495	1	1000	0.0258076818661924	5
AHam	CBat	dDocent_Contig_17497	1	1000	-0.0197342944657083	4
AHam	CBat	dDocent_Contig_17522	1	1000	-0.01588868039624	4
AHam	CBat	dDocent_Contig_17528	1	1000	0.0024723847208466	4
AHam	CBat	dDocent_Contig_17531	1	1000	-0.0159054981359998	1
AHam	CBat	dDocent_Contig_17573	1	1000	0.0303658023209341	1
AHam	CBat	dDocent_Contig_17593	1	1000	-0.0070031351345705	1
AHam	CBat	dDocent_Contig_17597	1	1000	-0.0051779950337791	1
AHam	CBat	dDocent_Contig_17609	1	1000	-0.0015233612226189	3
AHam	CBat	dDocent_Contig_17623	1	1000	0.000541080165548	3
AHam	CBat	dDocent_Contig_17649	1	1000	0.00316535930988	2
AHam	CBat	dDocent_Contig_17734	1	1000	-0.0028548641471079	5
AHam	CBat	dDocent_Contig_17737	1	1000	-0.0115341011780556	1
AHam	CBat	dDocent_Contig_17747	1	1000	0.0228606957513669	3
AHam	CBat	dDocent_Contig_17765	1	1000	0.0303658023209341	1
AHam	CBat	dDocent_Contig_17782	1	1000	-0.0111512822502031	2
AHam	CBat	dDocent_Contig_17789	1	1000	0.0395110755137601	2
AHam	CBat	dDocent_Contig_17799	1	1000	-0.0185539279158044	2
AHam	CBat	dDocent_Contig_17838	1	1000	0.041885313070754	1
AHam	CBat	dDocent_Contig_17844	1	1000	-0.0130486422431868	1
AHam	CBat	dDocent_Contig_17845	1	1000	-0.003886534973565	1
AHam	CBat	dDocent_Contig_17885	1	1000	0.0038459617401728	1
AHam	CBat	dDocent_Contig_17903	1	1000	0.0062107796377456	2
AHam	CBat	dDocent_Contig_17926	1	1000	-0.0032786533204654	1
AHam	CBat	dDocent_Contig_17929	1	1000	-0.0032299382662019	3
AHam	CBat	dDocent_Contig_17957	1	1000	-0.0110244866061696	5
AHam	CBat	dDocent_Contig_17963	1	1000	-0.0170964087537392	5
AHam	CBat	dDocent_Contig_17980	1	1000	-0.0135942706452338	2
AHam	CBat	dDocent_Contig_18026	1	1000	-0.0017803819138046	2
AHam	CBat	dDocent_Contig_18034	1	1000	0.0025085819910219	1
AHam	CBat	dDocent_Contig_18175	1	1000	-0.0016629477457223	3
AHam	CBat	dDocent_Contig_18179	1	1000	0.0303658023209341	1
AHam	CBat	dDocent_Contig_18183	1	1000	0.0181157451223167	1
AHam	CBat	dDocent_Contig_18187	1	1000	-0.0038998592781547	3
AHam	CBat	dDocent_Contig_18213	1	1000	0.0464825791377318	2
AHam	CBat	dDocent_Contig_18224	1	1000	0.0530635348449258	3
AHam	CBat	dDocent_Contig_18225	1	1000	0.0004123665573766	5
AHam	CBat	dDocent_Contig_18228	1	1000	0.0443982501318604	4
AHam	CBat	dDocent_Contig_18247	1	1000	-0.0179768263667429	3
AHam	CBat	dDocent_Contig_18259	1	1000	0.0392414367618955	1
AHam	CBat	dDocent_Contig_18266	1	1000	0.0046883406916061	4
AHam	CBat	dDocent_Contig_18282	1	1000	-0.0168459631523962	8
AHam	CBat	dDocent_Contig_18285	1	1000	0.0434272906005256	3
AHam	CBat	dDocent_Contig_18321	1	1000	0.032419201939935	1
AHam	CBat	dDocent_Contig_18325	1	1000	-0.0208112162539486	1
AHam	CBat	dDocent_Contig_18363	1	1000	-0.0140411677048584	1
AHam	CBat	dDocent_Contig_18427	1	1000	-0.0125111997591872	3
AHam	CBat	dDocent_Contig_18430	1	1000	0.0308155058033681	8
AHam	CBat	dDocent_Contig_18442	1	1000	-0.0165180145828749	2
AHam	CBat	dDocent_Contig_18491	1	1000	0.0447770096568507	7
AHam	CBat	dDocent_Contig_18496	1	1000	0.0009742098675315	3
AHam	CBat	dDocent_Contig_18497	1	1000	-0.0064064007991874	3
AHam	CBat	dDocent_Contig_18500	1	1000	-0.0272889559434833	2
AHam	CBat	dDocent_Contig_18501	1	1000	-0.0135942706452338	1
AHam	CBat	dDocent_Contig_18504	1	1000	-0.0033422733228649	3
AHam	CBat	dDocent_Contig_18527	1	1000	-0.00789160662412	5
AHam	CBat	dDocent_Contig_18533	1	1000	0.0128055297551605	6
AHam	CBat	dDocent_Contig_18551	1	1000	-0.0124641113692685	6
AHam	CBat	dDocent_Contig_18616	1	1000	0.028682613908645	3
AHam	CBat	dDocent_Contig_18622	1	1000	-0.0137441667199386	1
AHam	CBat	dDocent_Contig_18643	1	1000	0.034866739191852	2
AHam	CBat	dDocent_Contig_18663	1	1000	-0.0074822046722652	3
AHam	CBat	dDocent_Contig_18703	1	1000	-0.0116100594277617	1
AHam	CBat	dDocent_Contig_18705	1	1000	-0.0177147406571438	4
AHam	CBat	dDocent_Contig_18709	1	1000	0.0263729650556393	4
AHam	CBat	dDocent_Contig_18791	1	1000	-0.0215516675893203	2
AHam	CBat	dDocent_Contig_18826	1	1000	0.0356868978832302	2
AHam	CBat	dDocent_Contig_18851	1	1000	0.0232825207428294	1
AHam	CBat	dDocent_Contig_18856	1	1000	0.0593346351614551	4
AHam	CBat	dDocent_Contig_18880	1	1000	-0.0016216300147469	5
AHam	CBat	dDocent_Contig_18886	1	1000	-0.0025667351129363	1
AHam	CBat	dDocent_Contig_18913	1	1000	0.0036459335943479	5
AHam	CBat	dDocent_Contig_18921	1	1000	-0.0158917856486548	1
AHam	CBat	dDocent_Contig_18965	1	1000	-0.0026127966078203	4
AHam	CBat	dDocent_Contig_18967	1	1000	-0.0188107913293526	5
AHam	CBat	dDocent_Contig_18975	1	1000	-0.0049009817327044	2
AHam	CBat	dDocent_Contig_18978	1	1000	0.0306646234817884	2
AHam	CBat	dDocent_Contig_18979	1	1000	-0.0066368952942388	2
AHam	CBat	dDocent_Contig_18983	1	1000	0.1286455082918608	2
AHam	CBat	dDocent_Contig_18999	1	1000	-0.0031641203658651	10
AHam	CBat	dDocent_Contig_19002	1	1000	-0.013166154178728	2
AHam	CBat	dDocent_Contig_19028	1	1000	0.0214346349904776	1
AHam	CBat	dDocent_Contig_19046	1	1000	0.0044019627604127	4
AHam	CBat	dDocent_Contig_19074	1	1000	-0.0142721883961788	5
AHam	CBat	dDocent_Contig_19092	1	1000	-0.0162987208216358	4
AHam	CBat	dDocent_Contig_19096	1	1000	-2.811521137247188e-05	3
AHam	CBat	dDocent_Contig_19107	1	1000	-0.0043646951897381	4
AHam	CBat	dDocent_Contig_19160	1	1000	0.0060552075570043	8
AHam	CBat	dDocent_Contig_19166	1	1000	-0.0132902523273561	6
AHam	CBat	dDocent_Contig_19171	1	1000	-0.0146470528913429	2
AHam	CBat	dDocent_Contig_19182	1	1000	0.0312160806496077	3
AHam	CBat	dDocent_Contig_19193	1	1000	-0.0140412025115179	4
AHam	CBat	dDocent_Contig_19200	1	1000	0.0144100448324256	3
AHam	CBat	dDocent_Contig_19210	1	1000	-0.015087364873545	1
AHam	CBat	dDocent_Contig_19212	1	1000	-0.0162327475185291	1
AHam	CBat	dDocent_Contig_19214	1	1000	-0.0071992818686409	4
AHam	CBat	dDocent_Contig_19239	1	1000	0.0040527108066281	2
AHam	CBat	dDocent_Contig_19240	1	1000	0.0478222074769809	2
AHam	CBat	dDocent_Contig_19248	1	1000	0.0047278675989095	1
AHam	CBat	dDocent_Contig_19255	1	1000	-0.0039427088560409	3
AHam	CBat	dDocent_Contig_19277	1	1000	0.0142765489794872	7
AHam	CBat	dDocent_Contig_19288	1	1000	-0.0165073871160487	5
AHam	CBat	dDocent_Contig_19293	1	1000	0.0073612285073568	7
AHam	CBat	dDocent_Contig_19308	1	1000	0.0265025604168539	1
AHam	CBat	dDocent_Contig_19330	1	1000	-0.0064554124847215	8
AHam	CBat	dDocent_Contig_19344	1	1000	0.020203181502118	5
AHam	CBat	dDocent_Contig_19352	1	1000	-0.020686436030476	2
AHam	CBat	dDocent_Contig_19360	1	1000	-0.0149390643428122	1
AHam	CBat	dDocent_Contig_19376	1	1000	-0.0182664681390418	1
AHam	CBat	dDocent_Contig_19399	1	1000	-0.0299351057148838	1
AHam	CBat	dDocent_Contig_19409	1	1000	-0.0125029508088677	11
AHam	CBat	dDocent_Contig_19419	1	1000	-0.0133912414042707	9
AHam	CBat	dDocent_Contig_19441	1	1000	0.0012770236543328	2
AHam	CBat	dDocent_Contig_19450	1	1000	-0.0107141501607664	1
AHam	CBat	dDocent_Contig_19453	1	1000	-0.0205688538905901	5
AHam	CBat	dDocent_Contig_19483	1	1000	-0.0085736231798166	2
AHam	CBat	dDocent_Contig_19484	1	1000	0.0360381451525766	3
AHam	CBat	dDocent_Contig_19488	1	1000	-0.0206334850485033	5
AHam	CBat	dDocent_Contig_19489	1	1000	-0.0033913633280579	6
AHam	CBat	dDocent_Contig_19503	1	1000	0.003739988044473	3
AHam	CBat	dDocent_Contig_19505	1	1000	0.0045056201914742	5
AHam	CBat	dDocent_Contig_19516	1	1000	-0.0150895766338473	2
AHam	CBat	dDocent_Contig_19517	1	1000	0.0147342042369538	1
AHam	CBat	dDocent_Contig_19519	1	1000	-0.0076444257776629	6
AHam	CBat	dDocent_Contig_19539	1	1000	0.0444108145159343	4
AHam	CBat	dDocent_Contig_19541	1	1000	0.0193802683959605	1
AHam	CBat	dDocent_Contig_19589	1	1000	-0.0179688551115809	2
AHam	CBat	dDocent_Contig_19596	1	1000	0.0259144907072194	3
AHam	CBat	dDocent_Contig_19609	1	1000	0.0783367395520047	1
AHam	CBat	dDocent_Contig_19652	1	1000	0.0167461369215129	10
AHam	CBat	dDocent_Contig_19653	1	1000	0.0175580513937443	3
AHam	CBat	dDocent_Contig_19665	1	1000	0.0110622398685841	2
AHam	CBat	dDocent_Contig_19668	1	1000	-0.0012541865985892	3
AHam	CBat	dDocent_Contig_19676	1	1000	-0.0157697846385993	7
AHam	CBat	dDocent_Contig_19700	1	1000	0.004320056454862	11
AHam	CBat	dDocent_Contig_19723	1	1000	0.014956277063983	2
AHam	CBat	dDocent_Contig_19727	1	1000	-0.0114831109008871	1
AHam	CBat	dDocent_Contig_19732	1	1000	0.0703595829643296	1
AHam	CBat	dDocent_Contig_19748	1	1000	0.0776891330942657	2
AHam	CBat	dDocent_Contig_19755	1	1000	-0.0122467771226385	1
AHam	CBat	dDocent_Contig_19767	1	1000	-0.0012114770986273	4
AHam	CBat	dDocent_Contig_19778	1	1000	-0.000502971097988	5
AHam	CBat	dDocent_Contig_19782	1	1000	0.0013907859489857	7
AHam	CBat	dDocent_Contig_19783	1	1000	-0.0146343916768653	7
AHam	CBat	dDocent_Contig_19796	1	1000	0.0117783213123845	9
AHam	CBat	dDocent_Contig_19798	1	1000	0.014704391020091	3
AHam	CBat	dDocent_Contig_19850	1	1000	0.0817691893697502	1
AHam	CBat	dDocent_Contig_19852	1	1000	0.0470673877272107	6
AHam	CBat	dDocent_Contig_19853	1	1000	0.0048124622477224	1
AHam	CBat	dDocent_Contig_19862	1	1000	-0.0144967083834672	2
AHam	CBat	dDocent_Contig_19873	1	1000	-0.0047318167795361	3
AHam	CBat	dDocent_Contig_19884	1	1000	-0.0059302366017552	4
AHam	CBat	dDocent_Contig_19910	1	1000	-0.002838124732409	2
AHam	CBat	dDocent_Contig_19929	1	1000	-0.0035630503469356	2
AHam	CBat	dDocent_Contig_19950	1	1000	-0.0257857198840034	2
AHam	CBat	dDocent_Contig_19958	1	1000	0.0269316700374162	2
AHam	CBat	dDocent_Contig_19985	1	1000	-0.0202732138080383	2
AHam	CBat	dDocent_Contig_19997	1	1000	-0.0197332482452785	1
AHam	CBat	dDocent_Contig_20009	1	1000	0.0046363968651381	1
AHam	CBat	dDocent_Contig_20018	1	1000	0.0060367630493887	8
AHam	CBat	dDocent_Contig_20024	1	1000	0.0107013957543494	3
AHam	CBat	dDocent_Contig_20027	1	1000	-0.0125526872513872	1
AHam	CBat	dDocent_Contig_20059	1	1000	-0.003694277153601	3
AHam	CBat	dDocent_Contig_20097	1	1000	-0.0097717220907034	7
AHam	CBat	dDocent_Contig_20099	1	1000	0.0224434982446171	5
AHam	CBat	dDocent_Contig_20192	1	1000	-0.0114831109008871	1
AHam	CBat	dDocent_Contig_20217	1	1000	0.018151496448794	13
AHam	CBat	dDocent_Contig_20235	1	1000	0.0761075818739805	5
AHam	CBat	dDocent_Contig_20259	1	1000	-0.0159912626797533	3
AHam	CBat	dDocent_Contig_20294	1	1000	0.0546412732225507	1
AHam	CBat	dDocent_Contig_20297	1	1000	-0.0104684628529749	5
AHam	CBat	dDocent_Contig_20325	1	1000	0.0005825286580062	9
AHam	CBat	dDocent_Contig_20328	1	1000	0.0457247406599917	5
AHam	CBat	dDocent_Contig_20347	1	1000	-0.0103030560134062	2
AHam	CBat	dDocent_Contig_20356	1	1000	0.0666224111652887	1
AHam	CBat	dDocent_Contig_20360	1	1000	-0.0028759056597378	4
AHam	CBat	dDocent_Contig_20362	1	1000	-0.0048894592451519	4
AHam	CBat	dDocent_Contig_20378	1	1000	-0.0218098348853359	2
AHam	CBat	dDocent_Contig_20392	1	1000	-0.0213458019922748	1
AHam	CBat	dDocent_Contig_20444	1	1000	-0.0025667351129363	2
AHam	CBat	dDocent_Contig_20465	1	1000	0.0238760370620749	6
